,name,adress,website,phone
1268,Pahrump Disability Outreach Program Pumpkin Days,"1020 E. Wilson RoadPahrump, NV 89048",https://pahrumpdisabilityoutreachprogram.com/,['702-516-0847']
1269,Ghost Tour of Old Town - ABQ's ORIGINAL Ghost Walk - Since 2001,"303 Romero St NW, Plaza Don Luis - N120Albuquerque, NM 87104",https://www.abqtours.fun/,['505-246-8687']
1270,McCall's Haunted Farm,"2 McCall Ln.Moriarty, NM 87035",https://www.mccallshauntedfarm.com/,['505-832-9137']
1271,NM Slaughter House Haunted Attraction,"1640 Rio Rancho BlvdRio Rancho, NM 87124",https://www.nmslaughterhouse.com/,['505-764-2868']
1272,The Haunted Scarecrow,"300 San Pedro Dr. SEAlbuquerque, NM 87108",http://www.findahaunt.com/boo/?s=http://hauntedscarecrow.wix.com/scream-house-web-site-2011#!,['505-296-2738']
1273,Lazy P Adventure Farm & Barn of Terror,"8280 Grass Valley RdWinnemucca, NV 89445",http://www.findahaunt.com/boo/?s=http://www.lazypfarm.com/,['775-625-1194']
1274,Heartstoppers Haunted House,"2300 Mine Shaft LaneRancho Cordova, CA 95742",https://heartstoppershaunt.com/,[]
1275,Ultimate Terror Scream Park,"4909 Auburn Blvd.Sacramento, CA 95841",https://www.screamparkcalifornia.com/,['530-794-8511']
1276,Slaughter House at the Reno Aces Ballpark,"250 Evans AveReno, NV 89501",http://www.findahaunt.com/boo/?s=http://www.RenoFrightFest.com,[]
1277,Andelin Family Farm Pumpkins & Corn Maze,"8100 Pyramid WaySparks, NV 89436",https://www.andelinfamilyfarm.com/,['775-530-8032']
1278,The Haunted Pumpkin Patch,"11263 McCourtney RoadGrass Valley, CA 95949",http://www.findahaunt.com/boo/?s=http://www.thehauntedpumpkinpatch.com,['530-263-4273']
1279,Bertha's Haunted House,"1904 Old Spanish DriveStockton, CA 95206",cannot find,['209-594-5964']
1280,Los Angeles Haunted Hayride,"4730 Crystal Springs AveLos Angeles, CA 90027",https://losangeleshauntedhayride.com/,['213-839-8497']
1281,Give Up the Ghost,"6355 Greenleaf Ave.Whittier, CA 90601",https://aaronvanek.com/ghost/,[]
1282,The 17th Door Haunt Experience,"1851 W Orangethorpe AveFullerton, CA 92833",https://the17thdoor.com/,['714-441-9080']
1283,Halloween Horror at SpeedZone,"17871 Castleton Street City of Industry, CA 91748",http://www.findahaunt.com/boo/?s=http://speedzone.com/la/halloweenhorror,[]
1284,Halloween Horror at Boomers Irvine,"3405 Michelson DriveIrvine, CA 92612",http://www.findahaunt.com/boo/?s=http://boomersparks.com/irvine/halloweenhorror,[]
1285,Sinister Playground presents Freak Show,"1657 Simi Town Center WaySimi Valley, CA 93065",http://www.findahaunt.com/boo/?s=http://sinisterplayground.com/,['805-328-4969']
1286,Castle Dark,"3500 Polk StreetRiverside, CA 92505",https://www.castlepark.com/CastleDark,[]
1287,Caitlin Manor Haunted House,"6880 Caitlin St. San Bernardino, CA 92407",https://www.facebook.com/Caitlin-Manor-Haunted-House-San-Bernardino-CA-922265467803243/,['909-609-4754']
1288,The 13th Gate Asylum - UNFORESEEN ,"1975 Lockwood St. Oxnard, CA 93036",http://www.findahaunt.com/boo/?s=http://www.the13thgateasylum.com,[]
1289,Countyline Fright Farm,"13736 5th streetYucaipa, CA 92399",https://www.countylinefrightfarm.com/,['909-709-7722']
1290,All Saints Lunatic Asylum - Haunted Attraction,"22521 Shawnee RoadApple Valley, CA 92307",http://www.findahaunt.com/boo/?s=http://allsaintsasylum.com,['760-953-6730']
1291,Realm of Shadow,"9526 Walnut StreetBellflower, CA 90706",https://www.realmofshadow.com/,['562-533-5034']
1292,Halloween Horror Nights at Universal Studios,"100 Universal City PlzLos Angeles, CA 91608",https://www.halloweenhorrornights.com/,['800-864-8377']
1293,Rotten Apple 907,"907 N. California St.Burbank, CA 91505",http://www.findahaunt.com/boo/?s=http://www.rottenapple907.com,['818-841-3140']
1294,Queen Mary's Dark Harbor,"1126 Queens HighwayLong Beach, CA 90802",https://www.queenmary.com/calendar-of-events/dark-harbor/home/,['877-342-0742']
1295,The Backwoods Maze,"1912 N. Pepper Street. Burbank, CA 91506",cannot find,[]
1296,Knott's Scary Farm,"8039 Beach BoulevardBuena Park, CA 90620",https://www.knotts.com/,[]
1297,Industry Station Haunted Jail,"150 N Hudson aveCity of Industry, CA 91744",https://www.industryyal.org/,[]
1298,Macdevitt Manor presents FREAKSHOW,"2436 w. macdevitt st. west covina ca 91790west covina, CA 91790",https://www.feartek.com/,['626-991-5454']
1299,Halloween Time at Disneyland,"1313 S Disneyland DriveAnaheim, CA 92802",https://disneyland.disney.go.com/events-tours/halloween-time-at-the-disneyland-resort/?int_cmp=INS-intDLRtoDLR-halloween&utm_source=FindAHaunt.com&utm_medium=website&utm_campaign=HauntedHouseMedia,['714-781-7277']
1300,The Haunt at Daisy Avenue,"16887 Daisy AvenueFountain Valley, CA 92708",http://www.findahaunt.com/boo/?s=http://www.thehauntatdaisyavenue.com,[]
1301,Via Verde Haunt,"1259 Paseo DoradoSan Dimas, CA 91773",cannot find,[]
1302,The Pirate's Cave,"2548E Garfield AveOrange, CA 92867",http://www.findahaunt.com/boo/?s=http://piratescavehaunt.com/index.html,[]
1303,Perdition Home's Maim,"5181 Manor View DriveYorba Linda, CA 92886",http://www.findahaunt.com/boo/?s=http://perditionhome.com,['714-768-9168']
1304,The Fleshyard Haunted House,"5702 E La Palma AveAnaheim, CA 92807",https://www.thefleshyard.com/,['626-831-5321']
1305,The Gershon Dungeon,"13861 Gershon PlSanta Ana, CA 92705",http://www.findahaunt.com/boo/?s=http://www.TheGershonDungeon.com,[]
1306,The Legend of Boot Hill,"16 GoldenrodIrvine, CA 92614",http://www.findahaunt.com/boo/?s=http://www.legendofboothill.com,['818-633-0300']
1307,Coffin Creek Haunted House and Trail,"14600 Baron DrCorona, CA 92880",http://www.findahaunt.com/boo/?s=http://coffincreek.com,[]
1308,Beware the Dark Realm ,"28621 Sugar Pine WaySanta Clarita, CA 91390",http://www.findahaunt.com/boo/?s=http://bewarethedarkrealm.com/,[]
1309,Annual Halloween Haunted Maze/Trick-Or-Treat!,"771 Aliso St.Corona, CA 92879",cannot find,[]
1310,Zombie Hunter Paintball Train,"364 Main StFillmore, CA 93015",http://www.findahaunt.com/boo/?s=http://www.fwry.com/,['805-524-2546']
1311,TERROR ON TOWER,"5535 tower roadRiverside, CA 92506",cannot find,[]
1312,Ghost Walk Riverside,"Pedestrian Mall- University & Main StreetRiverside, CA 92501",http://www.findahaunt.com/boo/?s=http://crballet.com/site/ghost-walk/,['951-787-7850']
1313,Mistress Yvonne's Annual Haunted House,"19206 Bergamont DriveRiverside, CA 92508",http://www.findahaunt.com/boo/?s=http://www.mistressyvonneshauntedhouse.com/,['951-347-0792']
1314,Halloween Fundraising Event The Ddamien Project,"Bard Mansion - Port Hueneme Naval BaseVentura, CA 93041",https://hermanbennettfoundation.org/,['805-445-7171']
1315,Evil Carnival Haunt,"10343 TRIBUTARY DR.MORENO VALLEY, CA 92557",http://www.findahaunt.com/boo/?s=http://vexation1964.wixsite.com/scarygirl,[]
1316,Scares and Screams for Wishes and Dreams,"3405 Sequoia CtPerris, CA 92570",https://ocie.wish.org/,['909-910-5876']
1317,ASG Zombie Invasion,"681 East Ellis Ave.Perris, CA 92570",https://actionstargames.com/home-2/zombie-invasion/,['909-793-6743']
1318,Keep The Nightmare Alive Haunted House,"23775 Five Tribes TrailMurrieta, CA 92562",http://www.findahaunt.com/boo/?s=http://www.keepthenightmarealive.com,[]
1319,Evil Haunt,"42284 Wild Mustang RoadMurrieta, CA 92562",http://www.findahaunt.com/boo/?s=http://evilhaunt.com/,[]
1320,Greenspot Farms Pumpkin Patch,"10133 Ward WayMentone, CA 92359",https://www.greenspotfarms.com/,[]
1321,Nightmare In Running Springs,"Ocean View Dr. Running Springs, CA 92382",http://www.findahaunt.com/boo/?s=http://www.facebook.com/nightmareinrunningsprings,[]
1322,Hilda's Haunted House,"34203 Wildwood Canyon RdYucaipa, CA 92399",cannot find,[]
1323,High Desert Haunted House,"9976 Bonita VistaApple Valley, CA 92308",cannot find,['760-927-7618']
1324,Hendonville Haunt,"250 E. George StreetBanning, CA 92220",cannot find,['951-849-7597']
1325,The Tent Of Terror Haunted House,"44134 Acacia AvenueHemet, CA 92544",cannot find,[]
1326,The Scream Zone,"2260 Jimmy Durante BoulevardDel Mar, CA 92014",https://thescreamzone.com/,['858-755-1161']
1327,McKamey Manor,"Call or Email for DetailsSan Diego, CA 92129",https://www.mckameymanor.com/,['858-672-2824']
1328,Halloween Horror at Boomers San Diego,"6999 Clairemont Mesa Blvd.San Diego, CA 92111",http://www.findahaunt.com/boo/?s=http://www.boomersparks.com/SanDiego,[]
1329,Binning Manor Spook Alley,"6904 Olive DrBakersfield, CA 93308",http://www.findahaunt.com/boo/?s=http://g.page/binningmanor,[]
1330,San Diego Ghost Tours,"2754 Calhoun StSan Diego, CA 92110",http://www.findahaunt.com/boo/?s=http://www.oldtownsmosthaunted.com/,['619-972-3900']
1331,Santee Fright Nights,"9835 Pebble Beach DriveSantee, CA 92071",cannot find,['619-850-2154']
1332,Brookshire Farms Pumpkin Patch,"4747 Los Osos Valley RoadSan Luis Obispo, CA 93405",https://www.brookshirefarms.com/,[]
1333,The Haunt in Atascadero,"5805 El Camino RealAtascadero, CA 93422",https://thehauntinatascadero.com/,[]
1334,Nightmare On Main Street,"99 S. Main StreetTempleton, CA 93465",https://www.nightmareonmain.com/,['805-423-0674']
1335,Hobb's Grove,"14265 E. GoodfellowSanger, CA 93657",http://www.findahaunt.com/boo/?s=http://www.hobbsgrove.com,['559-356-3958']
1336,Vossler Farms Pumpkin Patch and Corn Maze,"South Mooney Blvd. and Avenue 266Visalia, CA 93277",https://www.vosslerfarms.com/,['559-909-5929']
1337,Raisin Hell Ranch,"7451 Rd 32Madera, CA 93637",https://raisinhellranch.com/,[]
1338,Terror in the Corn at Swank Farms,"2600 San Felipe RoadHollister, CA 95023",https://www.swankfarms.com/,['831-637-4704']
1339,Ranch of Horror ,"900 N. BroadwayTurlock, CA 95380",https://ranchofhorror.com/,['209-947-8999']
1340,R.A.M. Farms Pumpkin Patch and Corn Maze,"716 N. Daubenberger Dr.Turlock, CA 95380",http://www.findahaunt.com/boo/?s=http://www.ramfarms.com/,['209-649-7078']
1341,Winchester Mystery House - Unhinged,"525 S Winchester BlvdSan Jose, CA 95128",https://winchesterunhinged.com/,['408-247-2101']
1342,Fear Overload Scream Park,"15555 East 14th St.San Leandro, CA 94578",https://www.fearoverload.com/,['510-730-2221']
1343,Halloween Horror at Boomers Modesto ,"4215 Bangs AveModesto, CA 95356",http://www.findahaunt.com/boo/?s=http://boomersparks.com/modesto/halloweenhorror,[]
1344,California's Great America Halloween Haunt,"4701 Great America PkwySanta Clara, CA 95054",https://www.cagreatamerica.com/play/haunt,['408-988-1776']
1345,Pastorino Farms,"12391 San Mateo Road (Highway 92)Half Moon Bay, CA 94019",http://www.findahaunt.com/boo/?s=http://www.pastorinofarms.com/,[]
1346,Lemos Farm Pumpkins & Halloween,"12320 San Mateo RdHalf Moon Bay, CA 94019",https://www.lemosfarm.com/,['650-726-2342']
1347,Arata's Pumpkin Patch,"185 Verde Rd.Half Moon Bay, CA 94019",https://www.aratasfarm.com/,[]
1348,Rebel Yell Haunted House,"1577 Rebel WaySan Jose, CA 95118",http://www.findahaunt.com/boo/?s=http://www.rebelyell.info/,[]
1349,Pirates of Emerson - The Haunted Fields,"4501 Pleasanton AvenuePleasanton, CA 94566",http://www.findahaunt.com/boo/?s=http://www.piratesofemerson.com,['925-426-7600']
1350,Haunted House of Moss Beach,"601 Kelmore St. Moss Beach, CA 94038",http://www.findahaunt.com/boo/?s=http://www.hauntedhouseofmossbeach.com/,[]
1351,The Cellar ,"Mission and 16th StreetSan Francisco, CA 94110",https://www.eventbrite.com/e/the-cellar-tickets-72352192355,['540-550-2227']
1352,Piedmont Avenue Pumpkin Patch,"4414 Piedmont  AvenueOakland, CA 94611",http://www.findahaunt.com/boo/?s=http://www.fpe.cc/,[]
1353,Haunted Haight,"1206 Masonic AvenueSan Francisco, CA 94117",http://www.findahaunt.com/boo/?s=http://www.hauntedhaight.com/,['415-863-1416']
1354,San Francisco Ghost Hunt,"1590 Sutter StreetSan Francisco, CA 94109",https://www.sfghosthunt.com/,['415-922-5590']
1355,Haunted Depot,"90 First StreetBenicia, CA 94510",http://www.findahaunt.com/boo/?s=http://beniciamainstreet.org/benicia-events/annual/,['707-745-9791']
1356,Pumpkin Maze,"501 Manthey RoadLathrop, CA 95330",https://pumpkinmaze.com/,['209-982-0833']
1357,McClelland's Organic Pumpkin Patch,"6475 Bodega AvenuePetaluma, CA 94952",http://www.findahaunt.com/boo/?s=http://mcclellandsdairy.com/pumpkin-patch/,[]
1358,Country Pumpkins,"7152 State Highway 32Orland, CA 95963",http://www.findahaunt.com/boo/?s=http://www.countrypumpkins.org/,[]
1359,Haunted Hall of Horrors,"428 N. Main StreetFort Bragg, CA 95437",http://www.findahaunt.com/boo/?s=http://www.hauntedhallofhorrors.com/,['707-961-1727']
1360,The Dreams of Darkness Haunted House,"10925 Old Oregon Tr.Redding, CA 96003",https://www.thedreamsofdarkness.com/,['530-710-2277']
1361,Nash Ranch Pumpkin Patch,"10901 Old Oregon TrailRedding, CA 96003",https://www.nashranch.com/,[]
1362,Discovery Dead,"7455 Crater Lake HighwayWhite City, OR 97503",http://www.findahaunt.com/boo/?s=http://discovery-ed.org/discoverydead,['541-879-3617']
1363,Fort Vannoy Farms Corn Maze and Pumpkin Patch,"5791 Lower River RoadGrants Pass, OR 97526",http://www.findahaunt.com/boo/?s=http://www.fortvannoyfarms.com/,['541-479-3765']
1364,Ashland Monster Dash and Ball Pasta Party,"59 Winburn WayAshland, OR 97520",https://ashlandmonsterdash.com/,['541-488-5340']
1365,Monster Mac's Murder Manor,"707 High StreetKlamath Falls, OR 97601",https://monstermacslunaticasylum.com/,[]
1366,Mysteries of Hawaii,"Pali HwyHonolulu, HI 96817",https://mysteries-of-hawaii.com/,['808-673-9099']
1367,Uncle Steve's Honolulu Ghost Tour,"Downtown Honolulu & ChinatownOahu, HI 96817",https://stevestoursandfilms.vpweb.com/,[]
1368,Haunted Plantation,"94-695 Waipahu StWaipahu, HI 96797",http://www.findahaunt.com/boo/?s=http://www.hawaiihauntedplantation.com,['808-677-0110']
1369,Oahu Ghost Tours,"1520 Spreckels StHonolulu, HI 96822",http://www.findahaunt.com/boo/?s=http://www.oahughosttours.com/,[]
1370,Dole Plantation Pineapple Garden Maze,"64-1550 Kamehameha HwyWahiawa, HI 96786",https://www.doleplantation.com/,['808-621-8408']
1371,Waimanalo Country Farms Pumpkin Patch & Maze,"41-225 Lupe StreetWaimanalo, HI 96795",https://www.waimanalocountryfarms.com/,['808-306-4381']
1372,Big Island Ghost Tours,"Kailua KonaIsland of Hawaii, HI 96740",https://www.bigislandghosttours.com/,['808-238-2264']
1373,Haunted Haiku Hike,"1008 Awalau RdHaiku, HI 96708",https://www.hauntedhaikuhike.com/,[]
1374,The House of Shadows,"2925B NW Division St.Gresham, OR 97030",https://www.scaredinoregon.com/,['971-212-8723']
1375,The Fear PDX,"12301 NE Glisan StreetPortland, OR 97230",http://www.findahaunt.com/boo/?s=http://www.fearpdx.com,[]
1376,Fantasy Halloween Trail & Pumpkins at Wenzel Farm,"19754 South Ridge RoadOregon City, OR 97045",http://www.findahaunt.com/boo/?s=http://www.fantasytrail.com/,['503-631-2047']
1377,Coffinwood Manor,"730 9th St Washougal, WA 98671",https://www.facebook.com/CoffinWoodManor/,[]
1378,Hollow Woods Cemetery  - Scare Hollow Productions,"23315 NE Village Ct.Wood Village, OR 97060",https://scarehollow.wixsite.com/haunt/,[]
1379,SCREAM Haunted House,"12090 Hazeldell AveOregon City, OR 97045",https://henrynmiller.wixsite.com/2018scream,[]
1380,Milburn's Haunted Manor,"11503 Broadacres Rd NEHubbard, OR 97032",https://www.milburnmanor.com/,['503-830-0865']
1381,Fearlandia,"16255 SW Upper Boones Ferry RdTigard, OR 97224",https://www.fearlandia.com/,['503-839-7690']
1382,Dick & Matt's Halloween Whorror Nights,"33 NW 2ND AVE Portland, OR 97209",http://www.findahaunt.com/boo/?s=http://www.stripclubhauntedhouse.com,['503-741-2362']
1383,Oregon Airsoft Arena Presents: A Zombie Experience,"1600 NE 25th AveHillsboro, OR 97124",http://www.findahaunt.com/boo/?s=http://www.oaazombieshoot.com,['503-985-8326']
1384,Ironwood Graveyard,"2512 Colewood DrWoodburn, OR 97071",cannot find,[]
1385,Davis Graveyard,"8703 SE 43rd AvenueMilwaukie, OR 97222",http://www.findahaunt.com/boo/?s=http://davisgraveyard.com/,[]
1386,Davis Graveyard,"8703 SE 43rd, AveMilwaukie, OR 97222",http://www.findahaunt.com/boo/?s=http://www.davisgraveyard.com,[]
1387,The Witches Haunted Mine,"16319 NW Somerset DrBeaverton, OR 97006",https://www.facebook.com/The-Witchs-Haunted-Mine-425113971022229/,[]
1388,Haunted In Hillsboro,"NW Hertel St & NW 9th AveHillsboro, OR 97124",http://www.findahaunt.com/boo/?s=http://www.hauntedinhillsboro.com/,[]
1389,The Dread Keep,"2321 NE Estate DrHillsboro, OR 97124",https://www.facebook.com/TheDreadKeepHomeHaunt/,[]
1390,The Doll Asylum,"6315 N Michigan AvePortland, OR 97217",http://www.findahaunt.com/boo/?s=http://www.dollasylum.com/,['503-289-0964']
1391,Bella Organic Haunted Corn Maze,"16205 NW Gillihan Rd.Portland, OR 97231",https://bellaorganic.com/haunted-corn-maze/,['503-621-9545']
1392,Kruger's Haunted Maze,"17100 NW Sauvie Island RoadPortland, OR 97231",http://www.findahaunt.com/boo/?s=http://krugersfarm.com/pumpkin-season/haunted-maze/,['503-621-3489']
1393,FrightGate Cemetery,"807 NE 106th AveVancouver, WA 98664",https://www.facebook.com/frightgate/,[]
1394,The Rockwood Rot,"807 NE 106th AveVancouver, OR 98664",cannot find,[]
1395,The Dark Hour,"204 Shore DrSaint Helens, OR 97051",cannot find,[]
1396,Path of Peril," 88 Red Cedar StSaint Helens, OR 97051",cannot find,[]
1397,Nyghtmare Manor,"142 Wilford RdSilverlake, WA 98645",https://www.facebook.com/nyghtmare.manor,[]
1398,Whispering Hills Horror Home Haunt,"95100 Turnbow LaneJunction City, OR 97448",https://www.facebook.com/WhisperingHillsHomeHaunt,[]
1399,The Haunted Market,"296 East Fifth Ave. Suite 300Eugene, OR 97401",https://www.5stmarket.com/,[]
1400,Last House On The Left,"985 Skyline TerraceWaldport, OR 97394",http://www.findahaunt.com/boo/?s=http://www.lasthouseonleft.com,[]
1401,Northern Lights Colonial Harvest Days,"36777 Wheeler RoadPleasant Hill, OR 97455",http://www.findahaunt.com/boo/?s=http://www.northernlightschristmastreefarm.com/colonial-harvest-days.html,[]
1402,Rutledge Corn Maze,"302 93rd Ave SEOlympia, WA 98501",https://www.rutledgecornmaze.com/,['360-357-3700']
1403,OPAL Halloween: Psychopath Monologues,"513 E Main StCottage Grove, OR 97424",https://opalcentercg.org/calendar,['541-514-0704']
1404,Haunted Tents,"1022 S. 37th AveYakima, WA 98902",https://www.facebook.com/TheHauntedTents/,['509-424-1214']
1405,Union Gap Corn Maze and Pumpkin Patch,"3213 Tacoma StUnion Gap, WA 98903",http://www.findahaunt.com/boo/?s=http://www.ugcornmaze.com/,['509-453-3200']
1406,My Morbid Mind Haunted House,"4548 Marvin Rd SELacey, WA 98513",https://www.mymorbidmind.com/,['360-455-3330']
1407,Frighthouse Station,"2501 East G StTacoma, WA 98421",https://www.tacomahaunts.com/,['253-223-3256']
1408,Haunted Forest at Grand Farms,"17616 South Vaughn RdVaughn, WA 98374",https://www.hauntedforestatgrandfarms.com/,['253-549-1940']
1409,The Fright Factory,"2000 Collins RoadBuckley, WA 98321",http://www.findahaunt.com/boo/?s=http://www.frightfactory.net,[]
1410,Theatrical Nightmare: A Walk in the Dark at Shoreline Park,"3168 2nd Division DriveFort Lewis, WA 98433",http://www.findahaunt.com/boo/?s=http://www.theatricalnightmare.com/,['253-967-5636']
